qaccver	saccver	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
Unigene0083672	GAKY01066861.1	100.000	30	0	0	694	723	189	218	1.88e-06	56.5	GAKY01066861.1 TSA: Symbiodinium sp. A1 Locus_14978_Transcript_4/4_Confidence_0.583 transcribed RNA sequence
Unigene0097978	GAKY01016018.1	100.000	29	0	0	202	230	468	440	5.90e-06	54.7	GAKY01016018.1 TSA: Symbiodinium sp. A1 Locus_3334_Transcript_2/2_Confidence_1.000 transcribed RNA sequence
Unigene0113775	GAKY01141410.1	100.000	32	0	0	363	394	588	619	1.58e-07	60.2	GAKY01141410.1 TSA: Symbiodinium sp. A1 Locus_40900_Transcript_5/5_Confidence_0.773 transcribed RNA sequence
Unigene0114153	GAKY01064515.1	100.000	29	0	0	266	294	1564	1592	6.04e-06	54.7	GAKY01064515.1 TSA: Symbiodinium sp. A1 Locus_14379_Transcript_5/5_Confidence_0.600 transcribed RNA sequence
Unigene0115093	GAKY01136901.1	100.000	32	0	0	202	233	458	489	2.54e-07	60.2	GAKY01136901.1 TSA: Symbiodinium sp. A1 Locus_39354_Transcript_4/5_Confidence_0.267 transcribed RNA sequence
Unigene0118906	GAKY01087284.1	100.000	33	0	0	1	33	1997	2029	2.01e-08	62.1	GAKY01087284.1 TSA: Symbiodinium sp. A1 Locus_20625_Transcript_29/29_Confidence_0.354 transcribed RNA sequence
Unigene0121300	GAKY01036029.1	100.000	33	0	0	524	556	413	381	2.70e-08	62.1	GAKY01036029.1 TSA: Symbiodinium sp. A1 Locus_7656_Transcript_9/9_Confidence_0.667 transcribed RNA sequence
Unigene0134205	GAKY01027469.1	100.000	30	0	0	72	101	813	842	3.16e-06	56.5	GAKY01027469.1 TSA: Symbiodinium sp. A1 Locus_5776_Transcript_6/6_Confidence_0.737 transcribed RNA sequence
Unigene0136725	GAKY01144628.1	100.000	30	0	0	945	974	557	528	2.93e-06	56.5	GAKY01144628.1 TSA: Symbiodinium sp. A1 Locus_42163_Transcript_1/1_Confidence_1.000 transcribed RNA sequence
Unigene0138863	GAKY01091508.1	100.000	31	0	0	1685	1715	558	588	1.80e-06	58.4	GAKY01091508.1 TSA: Symbiodinium sp. A1 Locus_21925_Transcript_10/10_Confidence_0.333 transcribed RNA sequence
Unigene0140204	GAKY01058443.1	100.000	30	0	0	279	308	948	977	9.16e-07	56.5	GAKY01058443.1 TSA: Symbiodinium sp. A1 Locus_12867_Transcript_1/1_Confidence_1.000 transcribed RNA sequence
Unigene0142528	GAKY01173150.1	100.000	31	0	0	316	346	1187	1157	2.59e-07	58.4	GAKY01173150.1 TSA: Symbiodinium sp. A1 Locus_59818_Transcript_2/2_Confidence_0.800 transcribed RNA sequence
Unigene0151562	GAKY01075507.1	100.000	31	0	0	48	78	1451	1481	5.15e-07	58.4	GAKY01075507.1 TSA: Symbiodinium sp. A1 Locus_17242_Transcript_2/2_Confidence_0.909 transcribed RNA sequence
Unigene0151564	GAKY01075507.1	100.000	32	0	0	1083	1114	1449	1480	2.78e-07	60.2	GAKY01075507.1 TSA: Symbiodinium sp. A1 Locus_17242_Transcript_2/2_Confidence_0.909 transcribed RNA sequence
Unigene0153621	GAKY01015201.1	100.000	32	0	0	563	594	570	601	2.51e-07	60.2	GAKY01015201.1 TSA: Symbiodinium sp. A1 Locus_3155_Transcript_2/3_Confidence_0.211 transcribed RNA sequence
Unigene0157201	GAKY01152441.1	100.000	61	0	0	1	61	245	185	6.82e-24	113	GAKY01152441.1 TSA: Symbiodinium sp. A1 Locus_46295_Transcript_2/2_Confidence_0.708 transcribed RNA sequence
Unigene0160482	GAKY01060222.1	100.000	29	0	0	294	322	1056	1084	5.37e-06	54.7	GAKY01060222.1 TSA: Symbiodinium sp. A1 Locus_13281_Transcript_3/4_Confidence_0.727 transcribed RNA sequence
Unigene0171645	GAKY01141614.1	100.000	33	0	0	273	305	306	274	4.74e-08	62.1	GAKY01141614.1 TSA: Symbiodinium sp. A1 Locus_40970_Transcript_4/4_Confidence_0.533 transcribed RNA sequence
Unigene0192192	GAKY01142021.1	100.000	29	0	0	689	717	596	624	6.66e-06	54.7	GAKY01142021.1 TSA: Symbiodinium sp. A1 Locus_41112_Transcript_1/1_Confidence_1.000 transcribed RNA sequence
Unigene0207094	GAKY01189985.1	100.000	37	0	0	221	257	48	12	1.02e-10	69.4	GAKY01189985.1 TSA: Symbiodinium sp. A1 Locus_75581_Transcript_2/2_Confidence_1.000 transcribed RNA sequence
Unigene0205352	GAKY01180044.1	98.636	220	3	0	197	416	1	220	2.24e-107	390	GAKY01180044.1 TSA: Symbiodinium sp. A1 Locus_64688_Transcript_1/1_Confidence_1.000 transcribed RNA sequence
Unigene0050129	GAKY01174999.1	98.529	68	1	0	1	68	104	37	2.08e-26	121	GAKY01174999.1 TSA: Symbiodinium sp. A1 Locus_60715_Transcript_4/4_Confidence_0.786 transcribed RNA sequence
Unigene0194014	GAKY01116325.1	98.294	293	5	0	23	315	1	293	9.44e-145	514	GAKY01116325.1 TSA: Symbiodinium sp. A1 Locus_31455_Transcript_3/3_Confidence_0.688 transcribed RNA sequence
Unigene0132423	GAKY01035029.1	98.039	51	1	0	74	124	796	846	7.58e-17	89.8	GAKY01035029.1 TSA: Symbiodinium sp. A1 Locus_7442_Transcript_4/4_Confidence_0.886 transcribed RNA sequence
Unigene0007128	GAKY01150133.1	98.034	407	7	1	38	444	1	406	0.0	706	GAKY01150133.1 TSA: Symbiodinium sp. A1 Locus_44953_Transcript_4/15_Confidence_1.000 transcribed RNA sequence
Unigene0176589	GAKY01073008.1	97.826	46	1	0	86	131	9834	9789	3.62e-14	80.5	GAKY01073008.1 TSA: Symbiodinium sp. A1 Locus_16563_Transcript_8/8_Confidence_0.725 transcribed RNA sequence
Unigene0154472	GAKY01010575.1	97.727	44	1	0	699	742	519	562	3.05e-12	76.8	GAKY01010575.1 TSA: Symbiodinium sp. A1 Locus_2191_Transcript_1/2_Confidence_1.000 transcribed RNA sequence
Unigene0017545	GAKY01194345.1	97.633	169	4	0	4	172	176	344	7.88e-77	291	GAKY01194345.1 TSA: Symbiodinium sp. A1 Locus_83489_Transcript_2/2_Confidence_1.000 transcribed RNA sequence
Unigene0072656	GAKY01074671.1	97.619	42	1	0	3959	4000	227	186	9.61e-11	73.1	GAKY01074671.1 TSA: Symbiodinium sp. A1 Locus_17014_Transcript_6/7_Confidence_0.280 transcribed RNA sequence
Unigene0093743	GAKY01126942.1	97.619	42	1	0	1541	1582	1318	1277	6.35e-11	73.1	GAKY01126942.1 TSA: Symbiodinium sp. A1 Locus_36268_Transcript_6/7_Confidence_0.344 transcribed RNA sequence
Unigene0110848	GAKY01100128.1	97.619	42	1	0	298	339	62	21	3.01e-11	73.1	GAKY01100128.1 TSA: Symbiodinium sp. A1 Locus_24921_Transcript_7/10_Confidence_0.091 transcribed RNA sequence
Unigene0135791	GAKY01191270.1	97.561	41	1	0	167	207	173	213	1.84e-11	71.3	GAKY01191270.1 TSA: Symbiodinium sp. A1 Locus_77937_Transcript_5/5_Confidence_0.878 transcribed RNA sequence
Unigene0118251	GAKY01147220.1	97.500	40	1	0	726	765	1459	1498	1.34e-09	69.4	GAKY01147220.1 TSA: Symbiodinium sp. A1 Locus_43357_Transcript_4/4_Confidence_0.750 transcribed RNA sequence
Unigene0151561	GAKY01077337.1	97.436	39	1	0	1581	1619	827	789	1.75e-09	67.6	GAKY01077337.1 TSA: Symbiodinium sp. A1 Locus_17710_Transcript_10/10_Confidence_0.359 transcribed RNA sequence
Unigene0154794	GAKY01037159.1	97.436	39	1	0	716	754	1262	1224	1.80e-09	67.6	GAKY01037159.1 TSA: Symbiodinium sp. A1 Locus_7914_Transcript_3/3_Confidence_0.857 transcribed RNA sequence
Unigene0046765	GAKY01000902.1	97.419	155	4	0	2	156	155	1	1.51e-69	265	GAKY01000902.1 TSA: Symbiodinium sp. A1 Locus_196_Transcript_4/5_Confidence_0.174 transcribed RNA sequence
Unigene0046766	GAKY01000902.1	97.419	155	4	0	2	156	155	1	1.34e-69	265	GAKY01000902.1 TSA: Symbiodinium sp. A1 Locus_196_Transcript_4/5_Confidence_0.174 transcribed RNA sequence
Unigene0102153	GAKY01176372.1	97.403	77	2	0	233	309	326	250	1.26e-29	132	GAKY01176372.1 TSA: Symbiodinium sp. A1 Locus_61484_Transcript_5/6_Confidence_0.462 transcribed RNA sequence
Unigene0165621	GAKY01096432.1	97.368	38	1	0	88	125	983	946	7.28e-10	65.8	GAKY01096432.1 TSA: Symbiodinium sp. A1 Locus_23574_Transcript_2/9_Confidence_0.148 transcribed RNA sequence
Unigene0026070	GAKY01150141.1	97.297	37	1	0	1	37	525	561	4.51e-09	63.9	GAKY01150141.1 TSA: Symbiodinium sp. A1 Locus_44953_Transcript_15/15_Confidence_0.415 transcribed RNA sequence
Unigene0059038	GAKY01170480.1	97.297	37	1	0	11	47	290	254	3.36e-09	63.9	GAKY01170480.1 TSA: Symbiodinium sp. A1 Locus_57173_Transcript_2/2_Confidence_1.000 transcribed RNA sequence
Unigene0077003	GAKY01183761.1	97.297	37	1	0	1340	1376	295	259	2.21e-08	63.9	GAKY01183761.1 TSA: Symbiodinium sp. A1 Locus_69040_Transcript_3/3_Confidence_0.714 transcribed RNA sequence
Unigene0108522	GAKY01077337.1	97.297	37	1	0	429	465	825	789	4.08e-08	63.9	GAKY01077337.1 TSA: Symbiodinium sp. A1 Locus_17710_Transcript_10/10_Confidence_0.359 transcribed RNA sequence
Unigene0151563	GAKY01091508.1	97.297	37	1	0	391	427	554	590	6.13e-09	63.9	GAKY01091508.1 TSA: Symbiodinium sp. A1 Locus_21925_Transcript_10/10_Confidence_0.333 transcribed RNA sequence
Unigene0183529	GAKY01165254.1	97.297	37	1	0	734	770	265	229	1.69e-08	63.9	GAKY01165254.1 TSA: Symbiodinium sp. A1 Locus_52773_Transcript_4/4_Confidence_0.655 transcribed RNA sequence
Unigene0162467	GAKY01105066.1	97.235	217	6	0	20	236	426	210	5.68e-101	368	GAKY01105066.1 TSA: Symbiodinium sp. A1 Locus_26800_Transcript_6/9_Confidence_0.268 transcribed RNA sequence
Unigene0016394	GAKY01191948.1	97.143	35	1	0	2275	2309	267	233	4.45e-07	60.2	GAKY01191948.1 TSA: Symbiodinium sp. A1 Locus_78821_Transcript_2/2_Confidence_1.000 transcribed RNA sequence
Unigene0017175	GAKY01127169.1	97.143	35	1	0	2998	3032	1280	1314	7.73e-07	60.2	GAKY01127169.1 TSA: Symbiodinium sp. A1 Locus_36338_Transcript_6/6_Confidence_0.824 transcribed RNA sequence
Unigene0053083	GAKY01107016.1	97.143	35	1	0	570	604	625	659	2.86e-07	60.2	GAKY01107016.1 TSA: Symbiodinium sp. A1 Locus_27553_Transcript_2/2_Confidence_1.000 transcribed RNA sequence
Unigene0065975	GAKY01067308.1	97.143	35	1	0	568	602	515	549	2.15e-07	60.2	GAKY01067308.1 TSA: Symbiodinium sp. A1 Locus_15091_Transcript_2/2_Confidence_1.000 transcribed RNA sequence
Unigene0115390	GAKY01182461.1	97.143	35	0	1	1693	1726	4171	4205	1.12e-06	58.4	GAKY01182461.1 TSA: Symbiodinium sp. A1 Locus_68303_Transcript_3/3_Confidence_0.786 transcribed RNA sequence
Unigene0150468	GAKY01013540.1	97.143	35	1	0	209	243	614	580	1.24e-07	60.2	GAKY01013540.1 TSA: Symbiodinium sp. A1 Locus_2811_Transcript_43/53_Confidence_1.000 transcribed RNA sequence
Unigene0151718	GAKY01128513.1	97.143	35	1	0	487	521	246	212	1.11e-07	60.2	GAKY01128513.1 TSA: Symbiodinium sp. A1 Locus_36715_Transcript_2/3_Confidence_0.159 transcribed RNA sequence
Unigene0153356	GAKY01037736.1	97.143	35	1	0	4618	4652	625	659	1.22e-06	60.2	GAKY01037736.1 TSA: Symbiodinium sp. A1 Locus_8040_Transcript_8/12_Confidence_0.086 transcribed RNA sequence
Unigene0060407	GAKY01081030.1	97.059	34	1	0	221	254	1110	1077	1.51e-07	58.4	GAKY01081030.1 TSA: Symbiodinium sp. A1 Locus_18756_Transcript_9/10_Confidence_0.571 transcribed RNA sequence
Unigene0086892	GAKY01062437.1	97.059	34	1	0	1041	1074	340	373	7.69e-07	58.4	GAKY01062437.1 TSA: Symbiodinium sp. A1 Locus_13852_Transcript_5/9_Confidence_0.429 transcribed RNA sequence
Unigene0002242	GAKY01089214.1	96.970	33	1	0	336	368	689	721	1.04e-06	56.5	GAKY01089214.1 TSA: Symbiodinium sp. A1 Locus_21206_Transcript_1/1_Confidence_1.000 transcribed RNA sequence
Unigene0051971	GAKY01099720.1	96.970	33	1	0	1564	1596	265	233	3.77e-06	56.5	GAKY01099720.1 TSA: Symbiodinium sp. A1 Locus_24781_Transcript_3/3_Confidence_0.750 transcribed RNA sequence
Unigene0062374	GAKY01106584.1	96.970	33	0	1	56	87	312	344	4.52e-06	54.7	GAKY01106584.1 TSA: Symbiodinium sp. A1 Locus_27354_Transcript_9/10_Confidence_0.143 transcribed RNA sequence
Unigene0098324	GAKY01110050.1	96.970	33	1	0	700	732	709	741	4.26e-06	56.5	GAKY01110050.1 TSA: Symbiodinium sp. A1 Locus_28699_Transcript_7/7_Confidence_0.625 transcribed RNA sequence
Unigene0113191	GAKY01010154.1	96.970	33	1	0	483	515	671	639	3.15e-06	56.5	GAKY01010154.1 TSA: Symbiodinium sp. A1 Locus_2102_Transcript_10/10_Confidence_0.576 transcribed RNA sequence
Unigene0135437	GAKY01107822.1	96.970	33	0	1	278	309	867	899	5.05e-06	54.7	GAKY01107822.1 TSA: Symbiodinium sp. A1 Locus_27840_Transcript_2/2_Confidence_1.000 transcribed RNA sequence
Unigene0066953	GAKY01124114.1	96.875	32	1	0	720	751	125	94	7.13e-06	54.7	GAKY01124114.1 TSA: Symbiodinium sp. A1 Locus_35419_Transcript_3/3_Confidence_0.917 transcribed RNA sequence
Unigene0075618	GAKY01132818.1	96.875	32	1	0	253	284	437	406	5.54e-06	54.7	GAKY01132818.1 TSA: Symbiodinium sp. A1 Locus_38066_Transcript_2/4_Confidence_0.333 transcribed RNA sequence
Unigene0106956	GAKY01109185.1	96.875	32	1	0	17	48	183	214	6.77e-06	54.7	GAKY01109185.1 TSA: Symbiodinium sp. A1 Locus_28380_Transcript_3/3_Confidence_0.400 transcribed RNA sequence
Unigene0120822	GAKY01040043.1	96.875	32	1	0	100	131	548	579	1.87e-06	54.7	GAKY01040043.1 TSA: Symbiodinium sp. A1 Locus_8582_Transcript_9/9_Confidence_0.692 transcribed RNA sequence
Unigene0132751	GAKY01161313.1	96.875	32	1	0	316	347	1191	1160	2.75e-06	54.7	GAKY01161313.1 TSA: Symbiodinium sp. A1 Locus_51051_Transcript_1/1_Confidence_1.000 transcribed RNA sequence
Unigene0031318	GAKY01152441.1	96.842	95	2	1	1117	1210	278	184	7.53e-37	158	GAKY01152441.1 TSA: Symbiodinium sp. A1 Locus_46295_Transcript_2/2_Confidence_0.708 transcribed RNA sequence
Unigene0135132	GAKY01170185.1	96.774	62	2	0	180	241	1	62	1.80e-21	104	GAKY01170185.1 TSA: Symbiodinium sp. A1 Locus_56812_Transcript_2/2_Confidence_1.000 transcribed RNA sequence
Unigene0018496	GAKY01149699.1	96.703	182	5	1	130	310	243	62	7.86e-81	302	GAKY01149699.1 TSA: Symbiodinium sp. A1 Locus_44707_Transcript_7/7_Confidence_0.385 transcribed RNA sequence
Unigene0037504	GAKY01150141.1	96.552	58	2	0	283	340	561	504	4.53e-19	97.1	GAKY01150141.1 TSA: Symbiodinium sp. A1 Locus_44953_Transcript_15/15_Confidence_0.415 transcribed RNA sequence
Unigene0006793	GAKY01142857.1	96.522	345	12	0	6	350	619	275	6.19e-162	571	GAKY01142857.1 TSA: Symbiodinium sp. A1 Locus_41432_Transcript_1/2_Confidence_1.000 transcribed RNA sequence
Unigene0087429	GAKY01031756.1	96.364	55	2	0	362	416	585	639	1.68e-16	91.6	GAKY01031756.1 TSA: Symbiodinium sp. A1 Locus_6736_Transcript_2/2_Confidence_1.000 transcribed RNA sequence
Unigene0148653	GAKY01157505.1	96.040	101	1	3	1	99	161	62	1.02e-38	161	GAKY01157505.1 TSA: Symbiodinium sp. A1 Locus_49624_Transcript_8/8_Confidence_0.731 transcribed RNA sequence
Unigene0155027	GAKY01152441.1	95.946	74	2	1	210	283	183	255	7.69e-26	119	GAKY01152441.1 TSA: Symbiodinium sp. A1 Locus_46295_Transcript_2/2_Confidence_0.708 transcribed RNA sequence
Unigene0164902	GAKY01105063.1	95.872	218	9	0	82	299	938	721	2.06e-96	353	GAKY01105063.1 TSA: Symbiodinium sp. A1 Locus_26800_Transcript_3/9_Confidence_0.380 transcribed RNA sequence
Unigene0041964	GAKY01047107.1	95.745	47	2	0	1602	1648	1642	1688	4.15e-12	76.8	GAKY01047107.1 TSA: Symbiodinium sp. A1 Locus_10209_Transcript_4/4_Confidence_0.769 transcribed RNA sequence
Unigene0080394	GAKY01087277.1	95.745	47	2	0	190	236	1328	1374	4.04e-13	76.8	GAKY01087277.1 TSA: Symbiodinium sp. A1 Locus_20625_Transcript_22/29_Confidence_0.361 transcribed RNA sequence
Unigene0207097	GAKY01189985.1	95.745	47	2	0	412	458	47	1	8.07e-13	76.8	GAKY01189985.1 TSA: Symbiodinium sp. A1 Locus_75581_Transcript_2/2_Confidence_1.000 transcribed RNA sequence
Unigene0193016	GAKY01109046.1	95.690	116	5	0	50	165	1157	1042	1.59e-46	187	GAKY01109046.1 TSA: Symbiodinium sp. A1 Locus_28314_Transcript_3/4_Confidence_0.718 transcribed RNA sequence
Unigene0027324	GAKY01073008.1	95.652	46	2	0	1295	1340	9834	9789	9.43e-12	75.0	GAKY01073008.1 TSA: Symbiodinium sp. A1 Locus_16563_Transcript_8/8_Confidence_0.725 transcribed RNA sequence
Unigene0087103	GAKY01051817.1	95.652	46	2	0	593	638	950	995	1.19e-11	75.0	GAKY01051817.1 TSA: Symbiodinium sp. A1 Locus_11302_Transcript_4/4_Confidence_0.216 transcribed RNA sequence
Unigene0045569	GAKY01119094.1	95.628	183	8	0	1	183	362	180	1.04e-78	294	GAKY01119094.1 TSA: Symbiodinium sp. A1 Locus_32799_Transcript_1/3_Confidence_0.842 transcribed RNA sequence
Unigene0040750	GAKY01082683.1	95.455	44	2	0	26	69	395	438	8.11e-11	71.3	GAKY01082683.1 TSA: Symbiodinium sp. A1 Locus_19227_Transcript_1/1_Confidence_1.000 transcribed RNA sequence
Unigene0043823	GAKY01134768.1	95.455	44	2	0	409	452	328	371	8.93e-11	71.3	GAKY01134768.1 TSA: Symbiodinium sp. A1 Locus_38661_Transcript_3/3_Confidence_0.775 transcribed RNA sequence
Unigene0004928	GAKY01017704.1	95.349	43	2	0	59	101	401	443	7.12e-11	69.4	GAKY01017704.1 TSA: Symbiodinium sp. A1 Locus_3700_Transcript_2/2_Confidence_0.889 transcribed RNA sequence
Unigene0004831	GAKY01087278.1	95.312	192	9	0	30	221	1890	1699	4.20e-82	305	GAKY01087278.1 TSA: Symbiodinium sp. A1 Locus_20625_Transcript_23/29_Confidence_0.208 transcribed RNA sequence
Unigene0164402	GAKY01150138.1	95.122	41	2	0	181	221	346	306	8.31e-10	65.8	GAKY01150138.1 TSA: Symbiodinium sp. A1 Locus_44953_Transcript_12/15_Confidence_0.234 transcribed RNA sequence
Unigene0133770	GAKY01011591.1	95.082	61	3	0	3002	3062	438	378	4.90e-18	97.1	GAKY01011591.1 TSA: Symbiodinium sp. A1 Locus_2407_Transcript_7/10_Confidence_0.083 transcribed RNA sequence
Unigene0118122	GAKY01101781.1	95.000	40	1	1	1182	1220	516	477	1.15e-07	62.1	GAKY01101781.1 TSA: Symbiodinium sp. A1 Locus_25526_Transcript_2/2_Confidence_1.000 transcribed RNA sequence
Unigene0134204	GAKY01027469.1	95.000	40	1	1	1097	1136	809	847	6.16e-08	62.1	GAKY01027469.1 TSA: Symbiodinium sp. A1 Locus_5776_Transcript_6/6_Confidence_0.737 transcribed RNA sequence
Unigene0110236	GAKY01001135.1	94.915	59	3	0	616	674	399	457	4.70e-17	93.5	GAKY01001135.1 TSA: Symbiodinium sp. A1 Locus_245_Transcript_7/8_Confidence_0.108 transcribed RNA sequence
Unigene0110237	GAKY01001135.1	94.915	59	3	0	616	674	399	457	4.78e-17	93.5	GAKY01001135.1 TSA: Symbiodinium sp. A1 Locus_245_Transcript_7/8_Confidence_0.108 transcribed RNA sequence
Unigene0009808	GAKY01141479.1	94.872	39	2	0	963	1001	1908	1870	9.61e-08	62.1	GAKY01141479.1 TSA: Symbiodinium sp. A1 Locus_40921_Transcript_3/3_Confidence_0.846 transcribed RNA sequence
Unigene0033410	GAKY01191158.1	94.872	39	2	0	3384	3422	41	79	2.27e-07	62.1	GAKY01191158.1 TSA: Symbiodinium sp. A1 Locus_77839_Transcript_1/1_Confidence_1.000 transcribed RNA sequence
Unigene0076188	GAKY01171114.1	94.872	39	2	0	157	195	733	771	9.83e-09	62.1	GAKY01171114.1 TSA: Symbiodinium sp. A1 Locus_57819_Transcript_3/3_Confidence_0.273 transcribed RNA sequence
Unigene0082811	GAKY01153242.1	94.872	39	2	0	793	831	1095	1133	4.56e-08	62.1	GAKY01153242.1 TSA: Symbiodinium sp. A1 Locus_46852_Transcript_7/7_Confidence_0.636 transcribed RNA sequence
Unigene0121290	GAKY01007812.1	94.872	39	2	0	860	898	7154	7192	1.27e-07	62.1	GAKY01007812.1 TSA: Symbiodinium sp. A1 Locus_1652_Transcript_5/6_Confidence_0.292 transcribed RNA sequence
Unigene0160740	GAKY01010076.1	94.823	1410	71	2	1	1409	719	2127	0.0	2198	GAKY01010076.1 TSA: Symbiodinium sp. A1 Locus_2083_Transcript_16/16_Confidence_0.169 transcribed RNA sequence
Unigene0031319	GAKY01152441.1	94.805	77	3	1	240	315	179	255	8.65e-26	119	GAKY01152441.1 TSA: Symbiodinium sp. A1 Locus_46295_Transcript_2/2_Confidence_0.708 transcribed RNA sequence
Unigene0155028	GAKY01152441.1	94.805	77	3	1	240	315	179	255	8.65e-26	119	GAKY01152441.1 TSA: Symbiodinium sp. A1 Locus_46295_Transcript_2/2_Confidence_0.708 transcribed RNA sequence
Unigene0076636	GAKY01197517.1	94.776	134	7	0	1313	1446	134	1	3.69e-52	209	GAKY01197517.1 TSA: Symbiodinium sp. A1 Locus_92337_Transcript_6/6_Confidence_0.600 transcribed RNA sequence
Unigene0150307	GAKY01184022.1	94.757	267	14	0	6	272	477	211	2.33e-115	416	GAKY01184022.1 TSA: Symbiodinium sp. A1 Locus_69166_Transcript_2/2_Confidence_0.967 transcribed RNA sequence
Unigene0004085	GAKY01151314.1	94.737	57	3	0	6	62	488	432	6.73e-17	89.8	GAKY01151314.1 TSA: Symbiodinium sp. A1 Locus_45611_Transcript_1/2_Confidence_1.000 transcribed RNA sequence
Unigene0043251	GAKY01090118.1	94.737	38	1	1	1663	1700	1705	1741	1.45e-06	58.4	GAKY01090118.1 TSA: Symbiodinium sp. A1 Locus_21485_Transcript_5/5_Confidence_0.412 transcribed RNA sequence
Unigene0050790	GAKY01110016.1	94.737	38	2	0	96	133	85	122	4.86e-07	60.2	GAKY01110016.1 TSA: Symbiodinium sp. A1 Locus_28682_Transcript_9/9_Confidence_0.500 transcribed RNA sequence
Unigene0207103	GAKY01093240.1	94.690	113	2	2	258	366	1	113	7.70e-42	172	GAKY01093240.1 TSA: Symbiodinium sp. A1 Locus_22487_Transcript_10/10_Confidence_0.500 transcribed RNA sequence
Unigene0062841	GAKY01190945.1	94.649	299	15	1	1	298	41	339	4.87e-129	462	GAKY01190945.1 TSA: Symbiodinium sp. A1 Locus_77676_Transcript_3/3_Confidence_0.857 transcribed RNA sequence
Unigene0041102	GAKY01027469.1	94.595	37	2	0	1277	1313	805	841	1.14e-06	58.4	GAKY01027469.1 TSA: Symbiodinium sp. A1 Locus_5776_Transcript_6/6_Confidence_0.737 transcribed RNA sequence
Unigene0071811	GAKY01000899.1	94.527	201	11	0	26	226	348	148	9.25e-84	311	GAKY01000899.1 TSA: Symbiodinium sp. A1 Locus_196_Transcript_1/5_Confidence_0.304 transcribed RNA sequence
Unigene0021169	GAKY01150141.1	94.444	54	3	0	231	284	561	508	3.22e-15	84.2	GAKY01150141.1 TSA: Symbiodinium sp. A1 Locus_44953_Transcript_15/15_Confidence_0.415 transcribed RNA sequence
Unigene0117313	GAKY01195840.1	94.444	36	2	0	139	174	41	6	1.98e-06	56.5	GAKY01195840.1 TSA: Symbiodinium sp. A1 Locus_86406_Transcript_2/2_Confidence_0.796 transcribed RNA sequence
Unigene0025724	GAKY01009533.1	94.433	1401	76	2	9	1408	44	1443	0.0	2154	GAKY01009533.1 TSA: Symbiodinium sp. A1 Locus_1966_Transcript_3/3_Confidence_0.750 transcribed RNA sequence
