qaccver	saccver	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
Unigene0121086	GBGW01002527.1	100.000	33	0	0	287	319	656	624	4.28e-09	62.1	GBGW01002527.1 TSA: Symbiodinium sp. A2 Locus_15623_Transcript_1/1_Confidence_1.000_Length_966 transcribed RNA sequence
Unigene0121300	GBGW01004446.1	100.000	30	0	0	527	556	209	180	1.11e-07	56.5	GBGW01004446.1 TSA: Symbiodinium sp. A2 Locus_15179_Transcript_1/1_Confidence_1.000_Length_772 transcribed RNA sequence
Unigene0130253	GBGW01000573.1	100.000	38	0	0	982	1019	1284	1321	8.78e-12	71.3	GBGW01000573.1 TSA: Symbiodinium sp. A2 Locus_900_Transcript_2/4_Confidence_0.500_Length_1511 transcribed RNA sequence
Unigene0133896	GBGW01001824.1	100.000	29	0	0	1682	1710	266	238	1.29e-06	54.7	GBGW01001824.1 TSA: Symbiodinium sp. A2 Locus_547_Transcript_1/1_Confidence_1.000_Length_1081 transcribed RNA sequence
Unigene0136854	GBGW01000918.1	100.000	28	0	0	911	938	925	952	3.57e-06	52.8	GBGW01000918.1 TSA: Symbiodinium sp. A2 Locus_1483_Transcript_1/1_Confidence_1.000_Length_1345 transcribed RNA sequence
Unigene0145707	GBGW01029475.1	100.000	29	0	0	2883	2911	270	242	2.37e-06	54.7	GBGW01029475.1 TSA: Symbiodinium sp. A2 Locus_42004_Transcript_2/2_Confidence_1.000_Length_301 transcribed RNA sequence
Unigene0149973	GBGW01007205.1	100.000	29	0	0	3	31	258	286	2.74e-07	54.7	GBGW01007205.1 TSA: Symbiodinium sp. A2 Locus_25853_Transcript_1/1_Confidence_1.000_Length_626 transcribed RNA sequence
Unigene0157201	GBGW01014274.1	100.000	61	0	0	1	61	292	232	6.01e-25	113	GBGW01014274.1 TSA: Symbiodinium sp. A2 Locus_1235_Transcript_1/2_Confidence_1.000_Length_447 transcribed RNA sequence
Unigene0161426	GBGW01019922.1	100.000	30	0	0	495	524	125	154	1.06e-07	56.5	GBGW01019922.1 TSA: Symbiodinium sp. A2 Locus_2884_Transcript_1/1_Confidence_1.000_Length_375 transcribed RNA sequence
Unigene0162015	GBGW01040777.1	100.000	28	0	0	471	498	93	120	1.41e-06	52.8	GBGW01040777.1 TSA: Symbiodinium sp. A2 Locus_66973_Transcript_1/1_Confidence_1.000_Length_248 transcribed RNA sequence
Unigene0162016	GBGW01040777.1	100.000	28	0	0	486	513	93	120	1.46e-06	52.8	GBGW01040777.1 TSA: Symbiodinium sp. A2 Locus_66973_Transcript_1/1_Confidence_1.000_Length_248 transcribed RNA sequence
Unigene0135962	GBGW01026397.1	99.635	274	1	0	2755	3028	1	274	3.07e-140	501	GBGW01026397.1 TSA: Symbiodinium sp. A2 Locus_26468_Transcript_1/1_Confidence_1.000_Length_321 transcribed RNA sequence
Unigene0046765	GBGW01002620.1	98.883	179	2	0	2	180	267	445	2.81e-87	320	GBGW01002620.1 TSA: Symbiodinium sp. A2 Locus_20199_Transcript_1/1_Confidence_1.000_Length_953 transcribed RNA sequence
Unigene0046766	GBGW01002620.1	98.883	179	2	0	2	180	267	445	2.50e-87	320	GBGW01002620.1 TSA: Symbiodinium sp. A2 Locus_20199_Transcript_1/1_Confidence_1.000_Length_953 transcribed RNA sequence
Unigene0050129	GBGW01040209.1	98.551	69	1	0	1	69	78	146	5.15e-28	122	GBGW01040209.1 TSA: Symbiodinium sp. A2 Locus_67433_Transcript_1/1_Confidence_1.000_Length_250 transcribed RNA sequence
Unigene0114431	GBGW01003076.1	98.367	245	4	0	2	246	285	41	6.64e-121	431	GBGW01003076.1 TSA: Symbiodinium sp. A2 Locus_20384_Transcript_2/3_Confidence_0.571_Length_892 transcribed RNA sequence
Unigene0062841	GBGW01035643.1	98.222	225	4	0	190	414	45	269	1.60e-109	394	GBGW01035643.1 TSA: Symbiodinium sp. A2 Locus_48154_Transcript_1/1_Confidence_1.000_Length_269 transcribed RNA sequence
Unigene0067303	GBGW01006540.1	98.022	556	11	0	1	556	601	46	0.0	966	GBGW01006540.1 TSA: Symbiodinium sp. A2 Locus_18_Transcript_4/6_Confidence_0.400_Length_653 transcribed RNA sequence
Unigene0051963	GBGW01002094.1	98.000	50	1	0	718	767	750	701	2.03e-16	87.9	GBGW01002094.1 TSA: Symbiodinium sp. A2 Locus_68511_Transcript_1/1_Confidence_1.000_Length_1031 transcribed RNA sequence
Unigene0017359	GBGW01016228.1	97.674	43	1	0	328	370	340	298	3.34e-13	75.0	GBGW01016228.1 TSA: Symbiodinium sp. A2 Locus_32895_Transcript_1/1_Confidence_1.000_Length_417 transcribed RNA sequence
Unigene0152115	GBGW01000876.1	97.561	41	1	0	780	820	695	655	1.66e-11	71.3	GBGW01000876.1 TSA: Symbiodinium sp. A2 Locus_1984_Transcript_1/1_Confidence_1.000_Length_1361 transcribed RNA sequence
Unigene0018497	GBGW01003076.1	97.470	593	15	0	104	696	848	256	0.0	1013	GBGW01003076.1 TSA: Symbiodinium sp. A2 Locus_20384_Transcript_2/3_Confidence_0.571_Length_892 transcribed RNA sequence
Unigene0041656	GBGW01040527.1	97.436	39	1	0	1435	1473	99	137	2.20e-10	67.6	GBGW01040527.1 TSA: Symbiodinium sp. A2 Locus_56683_Transcript_1/1_Confidence_1.000_Length_249 transcribed RNA sequence
Unigene0002787	GBGW01008511.1	97.222	36	1	0	9552	9587	340	305	4.85e-08	62.1	GBGW01008511.1 TSA: Symbiodinium sp. A2 Locus_13833_Transcript_1/1_Confidence_1.000_Length_579 transcribed RNA sequence
Unigene0078829	GBGW01001193.1	97.222	36	1	0	823	858	605	570	4.71e-09	62.1	GBGW01001193.1 TSA: Symbiodinium sp. A2 Locus_3056_Transcript_1/1_Confidence_1.000_Length_1241 transcribed RNA sequence
Unigene0148011	GBGW01016538.1	97.143	35	1	0	22	56	348	314	3.96e-09	60.2	GBGW01016538.1 TSA: Symbiodinium sp. A2 Locus_60664_Transcript_1/1_Confidence_1.000_Length_413 transcribed RNA sequence
Unigene0098919	GBGW01002635.1	97.059	34	1	0	1273	1306	201	168	1.71e-07	58.4	GBGW01002635.1 TSA: Symbiodinium sp. A2 Locus_6029_Transcript_1/1_Confidence_1.000_Length_951 transcribed RNA sequence
Unigene0053389	GBGW01021893.1	96.970	33	1	0	376	408	232	264	1.23e-07	56.5	GBGW01021893.1 TSA: Symbiodinium sp. A2 Locus_41923_Transcript_1/1_Confidence_1.000_Length_356 transcribed RNA sequence
Unigene0167562	GBGW01021808.1	96.774	62	2	0	296	357	179	118	2.46e-22	104	GBGW01021808.1 TSA: Symbiodinium sp. A2 Locus_29823_Transcript_1/1_Confidence_1.000_Length_357 transcribed RNA sequence
Unigene0207095	GBGW01000174.1	96.375	331	12	0	1	331	1066	736	3.14e-155	545	GBGW01000174.1 TSA: Symbiodinium sp. A2 Locus_1092_Transcript_1/7_Confidence_0.438_Length_1921 transcribed RNA sequence
Unigene0110278	GBGW01024907.1	96.167	287	9	2	180	465	47	332	1.99e-131	468	GBGW01024907.1 TSA: Symbiodinium sp. A2 Locus_118_Transcript_3/3_Confidence_0.800_Length_332 transcribed RNA sequence
Unigene0031319	GBGW01014274.1	95.946	74	2	1	242	315	230	302	7.68e-27	119	GBGW01014274.1 TSA: Symbiodinium sp. A2 Locus_1235_Transcript_1/2_Confidence_1.000_Length_447 transcribed RNA sequence
Unigene0155027	GBGW01014274.1	95.946	74	2	1	210	283	230	302	6.84e-27	119	GBGW01014274.1 TSA: Symbiodinium sp. A2 Locus_1235_Transcript_1/2_Confidence_1.000_Length_447 transcribed RNA sequence
Unigene0155028	GBGW01014274.1	95.946	74	2	1	242	315	230	302	7.68e-27	119	GBGW01014274.1 TSA: Symbiodinium sp. A2 Locus_1235_Transcript_1/2_Confidence_1.000_Length_447 transcribed RNA sequence
Unigene0157200	GBGW01014274.1	95.918	294	8	4	1	292	292	1	1.75e-133	473	GBGW01014274.1 TSA: Symbiodinium sp. A2 Locus_1235_Transcript_1/2_Confidence_1.000_Length_447 transcribed RNA sequence
Unigene0207094	GBGW01000174.1	95.845	361	15	0	1	361	761	401	7.30e-167	584	GBGW01000174.1 TSA: Symbiodinium sp. A2 Locus_1092_Transcript_1/7_Confidence_0.438_Length_1921 transcribed RNA sequence
Unigene0149022	GBGW01022624.1	95.745	47	2	0	162	208	63	109	3.00e-14	76.8	GBGW01022624.1 TSA: Symbiodinium sp. A2 Locus_67376_Transcript_1/1_Confidence_1.000_Length_349 transcribed RNA sequence
Unigene0207762	GBGW01045185.1	95.726	117	5	0	387	503	1	117	9.57e-48	189	GBGW01045185.1 TSA: Symbiodinium sp. A2 Locus_26551_Transcript_1/1_Confidence_1.000_Length_233 transcribed RNA sequence
Unigene0045569	GBGW01002620.1	95.628	183	8	0	1	183	896	714	9.25e-80	294	GBGW01002620.1 TSA: Symbiodinium sp. A2 Locus_20199_Transcript_1/1_Confidence_1.000_Length_953 transcribed RNA sequence
Unigene0099865	GBGW01000517.1	95.455	44	2	0	175	218	990	947	1.61e-12	71.3	GBGW01000517.1 TSA: Symbiodinium sp. A2 Locus_1118_Transcript_1/1_Confidence_1.000_Length_1542 transcribed RNA sequence
Unigene0074230	GBGW01022113.1	95.349	43	2	0	1263	1305	152	194	4.87e-11	69.4	GBGW01022113.1 TSA: Symbiodinium sp. A2 Locus_38984_Transcript_1/1_Confidence_1.000_Length_354 transcribed RNA sequence
Unigene0100290	GBGW01017322.1	95.327	107	5	0	101	207	70	176	1.35e-42	171	GBGW01017322.1 TSA: Symbiodinium sp. A2 Locus_42339_Transcript_1/1_Confidence_1.000_Length_403 transcribed RNA sequence
Unigene0152695	GBGW01005068.1	95.048	727	32	4	62	786	725	1	0.0	1140	GBGW01005068.1 TSA: Symbiodinium sp. A2 Locus_9669_Transcript_1/1_Confidence_1.000_Length_727 transcribed RNA sequence
Unigene0083863	GBGW01005393.1	95.000	40	2	0	458	497	317	278	2.42e-09	63.9	GBGW01005393.1 TSA: Symbiodinium sp. A2 Locus_30611_Transcript_1/1_Confidence_1.000_Length_708 transcribed RNA sequence
Unigene0051037	GBGW01037346.1	94.872	39	2	0	2443	2481	33	71	1.23e-08	62.1	GBGW01037346.1 TSA: Symbiodinium sp. A2 Locus_12771_Transcript_1/1_Confidence_1.000_Length_262 transcribed RNA sequence
Unigene0044019	GBGW01030866.1	94.771	153	8	0	1	153	270	118	6.49e-63	239	GBGW01030866.1 TSA: Symbiodinium sp. A2 Locus_16221_Transcript_1/1_Confidence_1.000_Length_293 transcribed RNA sequence
Unigene0007530	GBGW01047483.1	94.595	37	2	0	3960	3996	20	56	2.45e-07	58.4	GBGW01047483.1 TSA: Symbiodinium sp. A2 Locus_9839_Transcript_1/1_Confidence_1.000_Length_225 transcribed RNA sequence
Unigene0160740	GBGW01004078.1	94.493	799	44	0	176	974	799	1	0.0	1232	GBGW01004078.1 TSA: Symbiodinium sp. A2 Locus_24177_Transcript_1/1_Confidence_1.000_Length_799 transcribed RNA sequence
Unigene0123868	GBGW01003433.1	94.444	54	3	0	151	204	327	274	1.75e-16	84.2	GBGW01003433.1 TSA: Symbiodinium sp. A2 Locus_1235_Transcript_2/2_Confidence_1.000_Length_857 transcribed RNA sequence
Unigene0153413	GBGW01002998.1	94.407	894	48	2	216	1108	898	6	0.0	1373	GBGW01002998.1 TSA: Symbiodinium sp. A2 Locus_2146_Transcript_1/3_Confidence_0.778_Length_900 transcribed RNA sequence
Unigene0088774	GBGW01015374.1	94.000	50	3	0	203	252	372	323	3.68e-14	76.8	GBGW01015374.1 TSA: Symbiodinium sp. A2 Locus_26585_Transcript_1/1_Confidence_1.000_Length_429 transcribed RNA sequence
Unigene0032727	GBGW01003433.1	93.893	393	22	1	1	393	446	836	4.77e-169	592	GBGW01003433.1 TSA: Symbiodinium sp. A2 Locus_1235_Transcript_2/2_Confidence_1.000_Length_857 transcribed RNA sequence
Unigene0016242	GBGW01006626.1	93.878	49	3	0	641	689	398	446	4.78e-13	75.0	GBGW01006626.1 TSA: Symbiodinium sp. A2 Locus_317_Transcript_7/7_Confidence_0.263_Length_649 transcribed RNA sequence
Unigene0017545	GBGW01000867.1	93.788	1320	78	4	5	1322	1	1318	0.0	1980	GBGW01000867.1 TSA: Symbiodinium sp. A2 Locus_138_Transcript_5/5_Confidence_0.692_Length_1367 transcribed RNA sequence
Unigene0071811	GBGW01002620.1	93.778	225	14	0	2	226	50	274	3.77e-93	339	GBGW01002620.1 TSA: Symbiodinium sp. A2 Locus_20199_Transcript_1/1_Confidence_1.000_Length_953 transcribed RNA sequence
Unigene0037507	GBGW01000004.1	93.750	112	7	0	92	203	1955	1844	4.68e-42	169	GBGW01000004.1 TSA: Symbiodinium sp. A2 Locus_1092_Transcript_4/7_Confidence_0.562_Length_3278 transcribed RNA sequence
Unigene0122197	GBGW01003328.1	93.750	48	3	0	208	255	131	178	1.53e-12	73.1	GBGW01003328.1 TSA: Symbiodinium sp. A2 Locus_15469_Transcript_1/1_Confidence_1.000_Length_867 transcribed RNA sequence
Unigene0150736	GBGW01000988.1	93.651	63	4	0	178	240	1154	1216	4.51e-19	95.3	GBGW01000988.1 TSA: Symbiodinium sp. A2 Locus_2594_Transcript_2/6_Confidence_0.588_Length_1319 transcribed RNA sequence
Unigene0029170	GBGW01003076.1	93.617	94	6	0	97	190	122	29	1.40e-33	141	GBGW01003076.1 TSA: Symbiodinium sp. A2 Locus_20384_Transcript_2/3_Confidence_0.571_Length_892 transcribed RNA sequence
Unigene0075590	GBGW01026533.1	93.617	47	3	0	1807	1853	38	84	1.69e-11	71.3	GBGW01026533.1 TSA: Symbiodinium sp. A2 Locus_27628_Transcript_1/1_Confidence_1.000_Length_320 transcribed RNA sequence
Unigene0167563	GBGW01021808.1	93.478	138	7	2	87	223	254	118	1.41e-52	204	GBGW01021808.1 TSA: Symbiodinium sp. A2 Locus_29823_Transcript_1/1_Confidence_1.000_Length_357 transcribed RNA sequence
Unigene0072354	GBGW01033037.1	93.333	45	3	0	853	897	1	45	8.42e-11	67.6	GBGW01033037.1 TSA: Symbiodinium sp. A2 Locus_72274_Transcript_1/1_Confidence_1.000_Length_281 transcribed RNA sequence
Unigene0025724	GBGW01000748.1	93.198	1382	88	3	9	1385	41	1421	0.0	2037	GBGW01000748.1 TSA: Symbiodinium sp. A2 Locus_139_Transcript_9/9_Confidence_0.667_Length_1424 transcribed RNA sequence
Unigene0018340	GBGW01043043.1	93.182	132	9	0	747	878	1	132	3.72e-49	195	GBGW01043043.1 TSA: Symbiodinium sp. A2 Locus_43041_Transcript_1/1_Confidence_1.000_Length_240 transcribed RNA sequence
Unigene0072028	GBGW01008569.1	93.182	44	3	0	327	370	132	175	5.66e-10	65.8	GBGW01008569.1 TSA: Symbiodinium sp. A2 Locus_5244_Transcript_1/1_Confidence_1.000_Length_576 transcribed RNA sequence
Unigene0080394	GBGW01043729.1	93.103	58	4	0	179	236	70	127	5.98e-17	86.1	GBGW01043729.1 TSA: Symbiodinium sp. A2 Locus_9904_Transcript_1/1_Confidence_1.000_Length_237 transcribed RNA sequence
Unigene0132783	GBGW01004514.1	93.103	58	3	1	1	57	362	305	2.24e-15	84.2	GBGW01004514.1 TSA: Symbiodinium sp. A2 Locus_5066_Transcript_9/10_Confidence_0.214_Length_766 transcribed RNA sequence
Unigene0184456	GBGW01055859.1	93.000	200	14	0	1	200	5	204	3.11e-79	292	GBGW01055859.1 TSA: Symbiodinium sp. A2 Locus_2908_Transcript_2/4_Confidence_0.222_Length_204 transcribed RNA sequence
Unigene0079049	GBGW01016078.1	92.857	42	1	2	668	709	211	172	2.03e-08	60.2	GBGW01016078.1 TSA: Symbiodinium sp. A2 Locus_50490_Transcript_1/1_Confidence_1.000_Length_419 transcribed RNA sequence
Unigene0120038	GBGW01000851.1	92.857	1330	88	7	20	1347	1325	1	0.0	1923	GBGW01000851.1 TSA: Symbiodinium sp. A2 Locus_66_Transcript_4/5_Confidence_0.714_Length_1372 transcribed RNA sequence
Unigene0193016	GBGW01020979.1	92.800	125	9	0	26	150	241	365	6.55e-46	182	GBGW01020979.1 TSA: Symbiodinium sp. A2 Locus_19309_Transcript_1/2_Confidence_1.000_Length_365 transcribed RNA sequence
Unigene0143539	GBGW01057765.1	92.742	124	9	0	35	158	75	198	2.54e-45	180	GBGW01057765.1 TSA: Symbiodinium sp. A2 Locus_42322_Transcript_1/1_Confidence_1.000_Length_200 transcribed RNA sequence
Unigene0180409	GBGW01000189.1	92.727	55	4	0	149	203	1393	1339	2.25e-15	80.5	GBGW01000189.1 TSA: Symbiodinium sp. A2 Locus_757_Transcript_8/10_Confidence_0.593_Length_1877 transcribed RNA sequence
Unigene0081629	GBGW01000675.1	92.692	260	19	0	1	260	463	204	3.35e-104	375	GBGW01000675.1 TSA: Symbiodinium sp. A2 Locus_3870_Transcript_1/4_Confidence_0.769_Length_1455 transcribed RNA sequence
Unigene0124178	GBGW01010859.1	92.683	41	3	0	7	47	408	368	3.38e-09	60.2	GBGW01010859.1 TSA: Symbiodinium sp. A2 Locus_11955_Transcript_1/1_Confidence_1.000_Length_515 transcribed RNA sequence
Unigene0140457	GBGW01019111.1	92.683	82	6	0	801	882	181	100	2.54e-26	119	GBGW01019111.1 TSA: Symbiodinium sp. A2 Locus_41420_Transcript_1/1_Confidence_1.000_Length_383 transcribed RNA sequence
Unigene0035117	GBGW01003076.1	92.638	163	12	0	152	314	829	667	7.31e-62	235	GBGW01003076.1 TSA: Symbiodinium sp. A2 Locus_20384_Transcript_2/3_Confidence_0.571_Length_892 transcribed RNA sequence
Unigene0006796	GBGW01019235.1	92.632	95	6	1	5	98	246	340	9.75e-32	135	GBGW01019235.1 TSA: Symbiodinium sp. A2 Locus_25526_Transcript_1/1_Confidence_1.000_Length_382 transcribed RNA sequence
Unigene0056841	GBGW01007408.1	92.453	53	3	1	612	663	566	618	5.33e-13	75.0	GBGW01007408.1 TSA: Symbiodinium sp. A2 Locus_13648_Transcript_1/1_Confidence_1.000_Length_618 transcribed RNA sequence
Unigene0155211	GBGW01046654.1	92.347	196	15	0	598	793	225	30	8.95e-75	279	GBGW01046654.1 TSA: Symbiodinium sp. A2 Locus_5742_Transcript_1/1_Confidence_1.000_Length_228 transcribed RNA sequence
Unigene0061741	GBGW01001774.1	92.308	39	3	0	1154	1192	1	39	5.05e-07	56.5	GBGW01001774.1 TSA: Symbiodinium sp. A2 Locus_5219_Transcript_1/1_Confidence_1.000_Length_1090 transcribed RNA sequence
Unigene0061742	GBGW01001774.1	92.308	39	3	0	1154	1192	1	39	4.82e-07	56.5	GBGW01001774.1 TSA: Symbiodinium sp. A2 Locus_5219_Transcript_1/1_Confidence_1.000_Length_1090 transcribed RNA sequence
Unigene0076603	GBGW01029922.1	92.308	39	3	0	89	127	205	167	1.01e-07	56.5	GBGW01029922.1 TSA: Symbiodinium sp. A2 Locus_50675_Transcript_1/1_Confidence_1.000_Length_298 transcribed RNA sequence
Unigene0153182	GBGW01019235.1	92.308	65	1	2	277	339	227	289	6.52e-18	89.8	GBGW01019235.1 TSA: Symbiodinium sp. A2 Locus_25526_Transcript_1/1_Confidence_1.000_Length_382 transcribed RNA sequence
Unigene0164285	GBGW01003427.1	92.308	52	4	0	326	377	531	582	2.06e-13	75.0	GBGW01003427.1 TSA: Symbiodinium sp. A2 Locus_19002_Transcript_1/5_Confidence_0.667_Length_857 transcribed RNA sequence
Unigene0173855	GBGW01000174.1	92.308	143	11	0	967	1109	1011	1153	7.61e-52	204	GBGW01000174.1 TSA: Symbiodinium sp. A2 Locus_1092_Transcript_1/7_Confidence_0.438_Length_1921 transcribed RNA sequence
Unigene0207093	GBGW01000174.1	92.308	156	8	2	131	284	1303	1150	6.58e-57	219	GBGW01000174.1 TSA: Symbiodinium sp. A2 Locus_1092_Transcript_1/7_Confidence_0.438_Length_1921 transcribed RNA sequence
Unigene0138043	GBGW01008688.1	92.157	51	4	0	492	542	84	34	1.09e-12	73.1	GBGW01008688.1 TSA: Symbiodinium sp. A2 Locus_67938_Transcript_1/1_Confidence_1.000_Length_572 transcribed RNA sequence
Unigene0069128	GBGW01009988.1	92.135	89	7	0	175	263	527	439	3.77e-29	126	GBGW01009988.1 TSA: Symbiodinium sp. A2 Locus_86621_Transcript_1/1_Confidence_1.000_Length_535 transcribed RNA sequence
Unigene0207101	GBGW01000174.1	92.126	127	10	0	131	257	1303	1177	2.81e-45	180	GBGW01000174.1 TSA: Symbiodinium sp. A2 Locus_1092_Transcript_1/7_Confidence_0.438_Length_1921 transcribed RNA sequence
Unigene0107157	GBGW01006257.1	92.075	265	21	0	4	268	394	130	1.25e-103	374	GBGW01006257.1 TSA: Symbiodinium sp. A2 Locus_285_Transcript_1/5_Confidence_0.231_Length_666 transcribed RNA sequence
Unigene0148654	GBGW01005623.1	92.059	340	26	1	266	605	358	696	2.38e-134	477	GBGW01005623.1 TSA: Symbiodinium sp. A2 Locus_1457_Transcript_2/4_Confidence_0.250_Length_696 transcribed RNA sequence
Unigene0118906	GBGW01021808.1	92.045	88	3	4	1	87	184	268	2.90e-27	121	GBGW01021808.1 TSA: Symbiodinium sp. A2 Locus_29823_Transcript_1/1_Confidence_1.000_Length_357 transcribed RNA sequence
Unigene0028802	GBGW01057758.1	92.000	175	12	2	83	256	27	200	1.49e-64	244	GBGW01057758.1 TSA: Symbiodinium sp. A2 Locus_43513_Transcript_1/1_Confidence_1.000_Length_200 transcribed RNA sequence
Unigene0095509	GBGW01003328.1	92.000	50	4	0	775	824	186	137	1.24e-11	71.3	GBGW01003328.1 TSA: Symbiodinium sp. A2 Locus_15469_Transcript_1/1_Confidence_1.000_Length_867 transcribed RNA sequence
